"year","month","mintemp","maxtemp","meantemp","precipitation","locally_measured","battery_low","warm_days","cool_precip","warm_precip","anomaly_ppt","anomaly_mint","anomaly_maxt","anomaly_meant"
2000,9,17.5323333333333,33.642,25.4894444444444,2.54,TRUE,NA,276,8.636,117.559666666667,0.0788574976715306,3.23233333333333,2.742,2.88944444444444
2000,10,10.6918064516129,22.4606451612903,16.1817836021505,131.572,TRUE,NA,277.193548387097,8.636,173.662258064516,4.15053627760252,2.6918064516129,-3.73935483870968,-0.918216397849463
2000,11,1.76803333333333,15.3693333333333,8.09747361111111,25.4,TRUE,NA,270.933333333333,20.4131333333333,248.877666666667,1.22646064703042,-0.0319666666666667,-4.73066666666667,-2.80252638888889
2000,12,1.11777419354839,16.062,7.63290188172043,6.858,TRUE,NA,267.935483870968,23.3598064516129,253.303548387097,0.211275415896488,2.81777419354839,0.962000000000002,0.932901881720429
2001,1,-0.35858064516129,12.2642258064516,5.31226612903226,28.194,TRUE,NA,263.838709677419,34.8389677419355,256.507225806452,1.23333333333333,1.14141935483871,-3.03577419354839,-1.58773387096774
2001,2,1.28257142857143,16.94,8.81208035714286,4.572,TRUE,NA,254.392857142857,50.419,256.721428571429,0.233503575076609,1.38257142857143,-0.66,0.0120803571428567
2001,3,4.38754838709677,20.5925806451613,12.6715228494624,3.048,TRUE,NA,246.064516129032,52.242064516129,255.745225806452,0.188148148148148,2.08754838709677,-0.407419354838709,0.971522849462367
2001,4,8.33446666666667,25.616,17.3694416666667,13.208,TRUE,NA,245.1,50.8,265.768666666667,1.50776255707763,3.03446666666667,0.216000000000001,1.96944166666667
2001,5,15.158064516129,31.8590322580645,23.8763306451613,9.652,TRUE,NA,243,50.8,272.959870967742,1.3203830369357,5.15806451612903,1.65903225806452,3.77633064516129
2001,6,18.64,36.0966666666667,27.5906111111111,17.78,TRUE,NA,243,50.8,271.898533333333,1.5776397515528,3.74,1.59666666666666,2.89061111111111
2001,7,19.3645161290323,33.458064516129,25.5399865591398,49.276,TRUE,NA,243,50.8,269.133483870968,0.655963791267306,1.16451612903226,-0.741935483870968,-0.660013440860215
2001,8,18.4709677419355,33.2735483870968,25.439314516129,56.642,TRUE,NA,243,50.8,296.590064516129,0.8715494691491,1.07096774193549,0.873548387096776,0.539314516129032
2001,9,17.0696666666667,32.2636666666667,24.7138472222222,13.208,TRUE,NA,243,50.8,303.4792,0.410058987891959,2.76966666666667,1.36366666666667,2.11384722222222
2001,10,11.8041612903226,28.3632258064516,19.7206209677419,2.286,TRUE,NA,243.741935483871,50.8,244.905161290323,0.0721135646687697,3.80416129032258,2.16322580645161,2.62062096774194
2001,11,6.5814,20.5763333333333,13.1400277777778,5.08,TRUE,NA,254,39.0736666666667,173.8122,0.245292129406084,4.7814,0.476333333333333,2.24002777777778
2001,12,-0.526322580645161,14.7180967741935,6.41541801075269,5.334,TRUE,NA,256.290322580645,38.181935483871,170.573290322581,0.164325323475046,1.17367741935484,-0.38190322580645,-0.284581989247312
2002,1,1.1461935483871,15.8648387096774,7.98500134408602,1.016,TRUE,NA,262.322580645161,25.1214193548387,167.623612903226,0.0444444444444444,2.6461935483871,0.564838709677419,1.08500134408602
2002,2,-2.89621428571429,15.4137142857143,11.5809241071429,28.014,FALSE,NA,264.678571428571,28.5662142857143,172.4025,1.43074565883555,-2.79621428571429,-2.18628571428572,2.78092410714286
2002,3,-1.65483870967742,18.9548387096774,16.3806451612903,0,FALSE,NA,258.838709677419,29.3167741935484,172.974,0,-3.95483870967742,-2.04516129032258,4.68064516129033
2002,4,3.06896551724138,24.7862068965517,22.7965517241379,0,FALSE,NA,241.4,28.522,161.967333333333,0,-2.23103448275862,-0.613793103448273,7.39655172413793
2002,5,4.31612903225806,27.841935483871,25.8838709677419,0,FALSE,NA,225.290322580645,28.522,154.776129032258,0,-5.68387096774194,-2.35806451612903,5.78387096774193
2002,6,10.7566666666667,33.0666666666667,31.33,1.8,FALSE,NA,220,28.522,148.041866666667,0.159716060337178,-4.14333333333333,-1.43333333333334,6.63
2002,7,14.3354838709677,30.5645161290323,27.0032258064516,32.5,FALSE,NA,220,28.522,120.158387096774,0.432641107561235,-3.86451612903226,-3.63548387096774,0.803225806451614
2002,8,12.4,29.641935483871,26.7193548387097,128.8,FALSE,NA,219.612903225806,28.522,168.916322580645,1.981843360517,-5,-2.75806451612903,1.81935483870968
2002,9,10.0034482758621,27.1344827586207,23.7379310344828,29.9,FALSE,NA,218.866666666667,28.522,204.5428,0.928283141881403,-4.29655172413793,-3.76551724137931,1.13793103448276
2002,10,3.3258064516129,20.9516129032258,16.4451612903226,11.3,FALSE,NA,209.032258064516,29.0768387096774,212.686258064516,0.356466876971609,-4.6741935483871,-5.24838709677419,-0.654838709677421
2002,11,-1.79,17.2333333333333,11.4633333333333,11.9,FALSE,NA,184.366666666667,31.8545333333333,210.278133333333,0.574601641718976,-3.59,-2.86666666666667,0.563333333333333
2002,12,-4.37064516129032,10.5677419354839,4.45454650537634,35.7,FALSE,NA,177.032258064516,48.1529677419355,219.687935483871,1.09981515711645,-2.67064516129032,-4.53225806451613,-2.24545349462366
2003,1,2.71774193548387,18.8948387096774,10.1579301075269,0.9,TRUE,FALSE,173.774193548387,59.0070967741935,222.279096774194,0.0393700787401575,4.21774193548387,3.59483870967742,3.25793010752688
2003,2,2.73428571428571,16.8285714285714,9.46349702380952,16.8,TRUE,FALSE,180.357142857143,40.1360714285714,219.403642857143,0.858018386108274,2.83428571428571,-0.771428571428572,0.663497023809523
2003,3,4.65967741935484,20.2951612903226,12.5632123655914,3.9,TRUE,FALSE,191.387096774194,37.6129032258064,234.174193548387,0.240740740740741,2.35967741935484,-0.704838709677418,0.863212365591398
2003,4,7.636,25.1166666666667,17.0725694444444,0,TRUE,FALSE,206.466666666667,38.6,234.9,0,2.336,-0.283333333333331,1.67256944444444
2003,5,14.0703225806452,31.6241935483871,23.5150134408602,0,TRUE,FALSE,222.709677419355,38.6,234.9,0,4.07032258064516,1.4241935483871,3.41501344086021
2003,6,17.939,34.909,27.0531666666667,7.5,TRUE,FALSE,228,38.6,237.61,0.665483584738243,3.039,0.408999999999999,2.35316666666667
2003,7,20.8038709677419,37.3222580645161,28.9277822580645,28.1,TRUE,FALSE,228,38.6,234.625806451613,0.374068157614483,2.60387096774194,3.12225806451612,2.72778225806452
2003,8,19.93,34.6293548387097,27.2166532258064,16.7,TRUE,FALSE,228.387096774194,38.6,164.58064516129,0.256962609632251,2.53,2.22935483870968,2.31665322580645
2003,9,17.798,32.8923333333333,25.4328472222222,5.9,TRUE,FALSE,229.133333333333,38.6,104.093333333333,0.183172927662217,3.498,1.99233333333333,2.83284722222222
2003,10,13.4832258064516,28.6006451612903,20.6520295698925,9.5,TRUE,FALSE,238.806451612903,38.0451612903226,98.6064516129032,0.299684542586751,5.48322580645161,2.40064516129032,3.55202956989247
2003,11,4.52366666666667,19.9653333333333,11.7927777777778,19.2,TRUE,FALSE,259.833333333333,35.2166666666667,110.95,0.927088363109609,2.72366666666667,-0.134666666666668,0.892777777777777
2003,12,-0.0561290322580646,15.0738709677419,7.05718279569892,11,TRUE,FALSE,267.41935483871,17.7677419354839,108.854838709677,0.338878619839803,1.64387096774194,-0.0261290322580638,0.357182795698924
2004,1,2.40229032258065,14.24,7.77731317204301,32.6,TRUE,FALSE,269.322580645161,14.6483870967742,124.458064516129,1.42607174103237,3.90229032258065,-1.06,0.87731317204301
2004,2,0.677,15.0698275862069,7.51753735632184,23.2,TRUE,FALSE,262.206896551724,26.7758620689655,130.665517241379,1.18488253319714,0.777,-2.5301724137931,-1.28246264367816
2004,3,7.916,21.8016129032258,14.7664825268817,27.3,TRUE,FALSE,263.032258064516,50.4967741935484,126.006451612903,1.68518518518519,5.616,0.801612903225806,3.06648252688172
2004,4,8.49816666666667,23.1743333333333,16.0036388285024,24.8,TRUE,FALSE,272,50.4,150.576666666667,2.8310502283105,3.19816666666667,-2.22566666666667,0.603638828502413
2004,5,14.0948709677419,30.8490322580645,23.4346115591398,1.4,TRUE,FALSE,274,50.4,155.625806451613,0.191518467852257,4.09487096774193,0.649032258064516,3.33461155913978
2004,6,18.148,34.5843333333333,26.6921527777778,17.4,TRUE,FALSE,274,50.4,155.156666666667,1.54392191659272,3.248,0.0843333333333334,1.99215277777778
2004,7,19.4977419354839,34.3896774193548,26.8034005376344,53.1,TRUE,FALSE,274,50.4,172.351612903226,0.706869009584664,1.29774193548387,0.189677419354837,0.60340053763441
2004,8,17.5416129032258,31.3890322580645,24.1312365591398,95.2,TRUE,FALSE,274,50.4,238.193548387097,1.46484074472996,0.141612903225809,-1.01096774193548,-0.768763440860212
2004,9,14.716,29.6966666666667,21.9812222222222,28.5,TRUE,TRUE,274,50.4,282.406666666667,0.884818379385284,0.416,-1.20333333333333,-0.61877777777778
2004,10,9.99748387096774,25.4958064516129,17.5403481182796,18.8,TRUE,TRUE,274.193548387097,50.4,290.606451612903,0.593059936908517,1.99748387096774,-0.704193548387096,0.440348118279569
2004,11,3.33813333333333,16.0947,9.34346944444444,25.1,TRUE,TRUE,271.8,58.72,292.853333333333,1.21197489135683,1.53813333333333,-4.0053,-1.55653055555556
2004,12,0.115709677419355,13.9007741935484,6.46734946236559,15.1,TRUE,TRUE,269.387096774194,75.5096774193548,291.01935483871,0.465187923598275,1.81570967741935,-1.19922580645161,-0.232650537634409
2005,1,2.61083870967742,14.8677419354839,8.40220833333333,55.7,TRUE,TRUE,270.967741935484,80.9225806451613,296.232258064516,2.43657042869641,4.11083870967742,-0.43225806451613,1.50220833333333
2005,2,3.89389285714286,14.2701785714286,8.60783035714286,40,TRUE,TRUE,278.678571428571,83.5464285714286,319.989285714286,2.04290091930541,3.99389285714286,-3.32982142857143,-0.192169642857143
2005,3,4.62132258064516,19.2345161290323,11.8578064516129,5.1,TRUE,TRUE,281.290322580645,65.5645161290323,319.593548387097,0.314814814814815,2.32132258064516,-1.76548387096774,0.157806451612904
2005,4,8.24206666666667,25.2813333333333,17.2064708333333,4.8,TRUE,TRUE,273.966666666667,65.8,295.543333333333,0.547945205479452,2.94206666666667,-0.118666666666666,1.80647083333333
2005,5,13.6761290322581,31.0109677419355,23.089314516129,3.1,TRUE,TRUE,274,65.8,294.661290322581,0.424076607387141,3.67612903225806,0.810967741935485,2.98931451612903
2005,6,17.978,35.0463333333333,27.4977638888889,0,TRUE,TRUE,274,65.8,294.603333333333,0,3.078,0.546333333333337,2.79776388888889
2005,7,21.2596774193548,36.1870967741935,28.840752688172,28.9,TRUE,TRUE,274,65.8,270.509677419355,0.384717784877529,3.05967741935484,1.98709677419355,2.64075268817204
2005,8,18.3603225806452,32.4022580645161,24.8423655913979,45.2,TRUE,TRUE,274,65.8,225.345161290323,0.695491614094476,0.960322580645162,0.00225806451612698,-0.0576344086021479
2005,9,17.306,32.1,24.4594583333333,33.9,TRUE,TRUE,274,65.8,217.163333333333,1.0524681775846,3.006,1.2,1.85945833333333
2005,10,10.9803225806452,25.6051612903226,17.9862849462366,22.9,TRUE,TRUE,274,65.8,221.577419354839,0.722397476340694,2.98032258064516,-0.594838709677418,0.886284946236557
2005,11,5.43376666666667,22.2106666666667,13.1669027777778,0,TRUE,TRUE,279.166666666667,57.48,211.056666666667,0,3.63376666666667,2.11066666666667,2.26690277777778
2005,12,1.69429032258065,17.1945161290323,8.86540322580645,3.9,TRUE,TRUE,282.032258064516,40.6032258064516,204.78064516129,0.120147874306839,3.39429032258065,2.09451612903226,2.16540322580645
2006,1,1.17067741935484,17.1141935483871,8.7814623655914,2.9,TRUE,FALSE,281.806451612903,27.1161290322581,181.361290322581,0.126859142607174,2.67067741935484,1.8141935483871,1.8814623655914
2006,2,3.061,19.9964285714286,11.243349702381,2.8,TRUE,FALSE,277.892857142857,12.0678571428571,152.607142857143,0.143003064351379,3.161,2.39642857142857,2.44334970238095
2006,3,5.29738709677419,20.0674193548387,12.943435483871,6.3,TRUE,FALSE,279.645161290323,8.10967741935484,145.725806451613,0.388888888888889,2.99738709677419,-0.932580645161291,1.24343548387097
2006,4,9.9519,27.33,19.1151402777778,1.1,TRUE,FALSE,281.866666666667,8.8,145.716666666667,0.125570776255708,4.6519,1.93,3.71514027777778
2006,5,15.4703225806452,32.0409677419355,24.4573790322581,0,TRUE,FALSE,282,8.8,141.712903225806,0,5.47032258064516,1.84096774193548,4.35737903225806
2006,6,20.2796666666667,35.6246666666667,28.1900833333333,12.2,TRUE,FALSE,282,8.8,147.536666666667,1.08251996450754,5.37966666666667,1.12466666666667,3.49008333333333
2006,7,20.4645161290323,34.2441935483871,26.9475,98.2,TRUE,FALSE,282,8.8,196.167741935484,1.30724174653887,2.26451612903226,0.0441935483870921,0.747500000000002
2006,8,17.3603225806452,29.1338709677419,22.6295161290323,125.3,TRUE,FALSE,282,8.8,270.754838709677,1.92798892137252,-0.0396774193548382,-3.26612903225806,-2.27048387096774
2006,9,13.903,27.2336666666667,20.1024861111111,75.5,TRUE,FALSE,282,8.8,329.363333333333,2.34399254889786,-0.397,-3.66633333333333,-2.49751388888889
2006,10,9.30245161290323,24.5464516129032,16.4634032258065,62.5,TRUE,FALSE,281.290322580645,8.8,371.974193548387,1.97160883280757,1.30245161290323,-1.65354838709677,-0.636596774193549
2006,11,4.5674,22.4196666666667,12.7703055555556,0,TRUE,FALSE,278.3,8.8,381.9,0,2.7674,2.31966666666667,1.87030555555556
2006,12,-1.52012903225806,14.8021935483871,6.04155107526882,5.8,TRUE,FALSE,276.032258064516,7.7741935483871,381.9,0.178681454097351,0.179870967741935,-0.297806451612903,-0.658448924731183
2007,1,-1.30258064516129,11.0691935483871,4.41360080645161,34.5,TRUE,FALSE,270.096774193548,23.3032258064516,382.432258064516,1.50918635170604,0.19741935483871,-4.2308064516129,-2.48639919354839
2007,2,1.96125,17.7796428571429,9.58172916666667,2.4,TRUE,FALSE,267.285714285714,43.9892857142857,380.303571428571,0.122574055158325,2.06125,0.179642857142856,0.781729166666667
2007,3,5.2288064516129,21.8154838709677,13.6760591397849,18.6,TRUE,FALSE,261.645161290323,42.1387096774194,383.248387096774,1.14814814814815,2.9288064516129,0.815483870967743,1.97605913978495
2007,4,9.03213333333333,25.3306666666667,17.5995194444444,15.1,TRUE,FALSE,261.866666666667,42.08,395.993333333333,1.72374429223744,3.73213333333333,-0.0693333333333328,2.19951944444444
2007,5,13.9429032258065,30.0764516129032,22.5443548387097,15.4,TRUE,FALSE,260,43.2,414.841935483871,2.10670314637483,3.94290322580645,-0.123548387096772,2.44435483870967
2007,6,18.4613333333333,35.5806666666667,27.7061111111111,8.1,TRUE,FALSE,260,43.2,418.543333333333,0.718722271517303,3.56133333333333,1.08066666666667,3.00611111111111
2007,7,19.2267741935484,34.4293548387097,26.3635483870968,37.3,TRUE,FALSE,260,43.2,381.116129032258,0.49653887113951,1.02677419354839,0.229354838709675,0.163548387096775
2007,8,18.79,32.2074193548387,24.9096639784946,10.6,TRUE,FALSE,260,43.2,286.522580645161,0.163102015694722,1.39,-0.192580645161286,0.00966397849462552
2007,9,16.2193333333333,30.8343333333333,23.2008055555556,3.8,TRUE,FALSE,260,43.2,189.836666666667,0.117975783918038,1.91933333333333,-0.0656666666666652,0.600805555555553
2007,10,10.0896451612903,27.8548387096774,18.797,0.7,TRUE,FALSE,260.41935483871,43.2,125.225806451613,0.0220820189274448,2.08964516129032,1.65483870967742,1.697
2007,11,7.078,21.7524333333333,13.8721888888889,12.4,TRUE,FALSE,264.4,44.4566666666667,109.476666666667,0.598744567841622,5.278,1.65243333333333,2.97218888888889
2007,12,-0.292838709677419,14.0443870967742,5.99350940860215,27.3,TRUE,FALSE,270.806451612903,57.8741935483871,127.261290322581,0.841035120147874,1.40716129032258,-1.05561290322581,-0.706490591397849
2008,1,0.51741935483871,14.2345161290323,6.89462365591398,6.9,TRUE,FALSE,273.58064516129,45.2967741935484,128.08064516129,0.301837270341207,2.01741935483871,-1.06548387096774,-0.00537634408602194
2008,2,1.63013793103448,18.9141379310345,10.2331264367816,5.1,TRUE,FALSE,272.620689655172,27.8413793103448,132.9,0.26046986721144,1.73013793103448,1.31413793103448,1.43312643678161
2008,3,4.14206451612903,21.7206451612903,13.4551438172043,0,TRUE,FALSE,268.58064516129,28.4,126.403225806452,0,1.84206451612903,0.720645161290324,1.7551438172043
2008,4,7.63783333333333,25.8053333333333,17.6125180555556,0,TRUE,FALSE,268.8,26.6266666666667,112.66,0,2.33783333333333,0.405333333333335,2.21251805555555
2008,5,11.7918387096774,29.1970967741935,21.3158911290323,4.7,TRUE,FALSE,270,25.6,95.5709677419355,0.642954856361149,1.79183870967742,-1.00290322580645,1.21589112903226
2008,6,18.7926666666667,36.1526666666667,28.2754861111111,0,TRUE,FALSE,270,25.6,86.35,0,3.89266666666667,1.65266666666667,3.57548611111111
2008,7,18.98,32.2341935483871,24.8409139784946,104.7,TRUE,FALSE,270,25.6,116.570967741935,1.39376996805112,0.780000000000001,-1.96580645161291,-1.35908602150538
2008,8,17.8151612903226,31.1158064516129,24.0019758064516,72.6,TRUE,FALSE,270,25.6,181.758064516129,1.11709493768272,0.415161290322583,-1.28419354838709,-0.898024193548384
2008,9,14.4206666666667,29.901,21.9046944444444,9.3,TRUE,FALSE,270,25.6,216.766666666667,0.288730208009935,0.120666666666667,-0.998999999999999,-0.695305555555557
2008,10,9.75009677419355,27.4996774193548,18.4542594086022,2,TRUE,FALSE,268.838709677419,25.6,218.790322580645,0.0630914826498423,1.75009677419355,1.29967741935484,1.35425940860215
2008,11,4.4575,20.7066666666667,12.0770652777778,12,TRUE,FALSE,262.766666666667,24.2466666666667,220.003333333333,0.579430226943506,2.6575,0.606666666666666,1.17706527777778
2008,12,1.08738709677419,16.1297096774194,8.33338575268817,10.3,TRUE,FALSE,262.290322580645,12.7935483870968,214.725806451613,0.317313616759088,2.78738709677419,1.02970967741936,1.63338575268817
2009,1,1.41438709677419,16.8906451612903,8.74843682795699,11.6,TRUE,FALSE,262.258064516129,15.7193548387097,216.387096774194,0.507436570428696,2.91438709677419,1.59064516129032,1.84843682795699
2009,2,2.54310714285714,20.0460714285714,11.2399672619048,3.8,TRUE,FALSE,263.142857142857,15.4607142857143,216.1,0.194075587334014,2.64310714285714,2.44607142857143,2.43996726190476
2009,3,5.99448387096774,22.5909677419355,14.4109879032258,14,TRUE,FALSE,267.967741935484,16.9129032258065,224.545161290323,0.864197530864198,3.69448387096774,1.59096774193548,2.71098790322581
2009,4,8.13596666666667,24.909,17.1706138888889,0.4,TRUE,FALSE,265.366666666667,17.5,227.766666666667,0.045662100456621,2.83596666666667,-0.491,1.77061388888889
2009,5,15.0683870967742,31.198064516129,23.6618682795699,17.2,TRUE,FALSE,264,17.5,231.909677419355,2.35294117647059,5.06838709677419,0.998064516129034,3.56186827956989
2009,6,16.9696666666667,32.4283333333333,25.0349583333333,18.7,TRUE,FALSE,264,17.5,244.153333333333,1.65927240461402,2.06966666666666,-2.07166666666667,0.334958333333333
2009,7,20.7503225806452,36.0551612903226,28.0534543010753,28.3,TRUE,FALSE,264,17.5,228.645161290323,0.376730564430245,2.55032258064516,1.85516129032258,1.85345430107527
2009,8,19.7345161290323,35.7122580645161,27.5762568812059,69.04,FALSE,FALSE,264,17.5,164.642580645161,1.06231727958147,2.33451612903226,3.31225806451613,2.67625688120595
2009,9,13.7666666666667,34.7333333333333,24.5414492753623,88.67,FALSE,TRUE,262.933333333333,17.5,215.375333333333,2.75287177895064,-0.533333333333333,3.83333333333334,1.94144927536232
2009,10,10.3088064516129,26.6038709677419,18.1067660316347,87.48,FALSE,TRUE,263.032258064516,17.6290322580645,331.994516129032,2.7596214511041,2.3088064516129,0.403870967741938,1.00676603163472
2009,11,6.04793333333333,21.028,12.9876666666667,21.7,TRUE,FALSE,263.933333333333,19.4033333333333,341.76,1.04780299372284,4.24793333333333,0.927999999999997,2.08766666666667
2009,12,0.147290322580645,12.8882903225806,6.01663575268817,17,TRUE,FALSE,256.612903225806,39.6645161290323,331.544838709677,0.523721503388786,1.84729032258064,-2.21170967741936,-0.683364247311828
2010,1,0.558451612903226,12.9138709677419,6.15872849462366,64.9,TRUE,FALSE,253.774193548387,59.8774193548387,329.619032258065,2.83902012248469,2.05845161290323,-2.38612903225807,-0.741271505376345
2010,2,2.11296428571429,15.0225,8.02397619047619,25.7,TRUE,FALSE,250.642857142857,117.325,326.704285714286,1.31256384065373,2.21296428571429,-2.5775,-0.77602380952381
2010,3,3.54145161290323,19.3835483870968,11.4805134408602,4.4,TRUE,FALSE,242.193548387097,125.51935483871,319.380322580645,0.271604938271605,1.24145161290323,-1.61645161290323,-0.219486559139785
2010,4,7.7402,23.8916666666667,16.1630041666667,6.1,TRUE,FALSE,239.433333333333,127.07,317.99,0.69634703196347,2.4402,-1.50833333333333,0.763004166666667
2010,5,11.473064516129,30.0296774193548,21.5723870967742,4.5,TRUE,FALSE,237.064516129032,132.003225806452,315.473870967742,0.615595075239398,1.47306451612903,-0.170322580645163,1.47238709677419
2010,6,18.0033333333333,35.4466666666667,27.5162916666667,3.8,TRUE,FALSE,237,132.1,301.323333333333,0.33717834960071,3.10333333333333,0.946666666666665,2.81629166666667
2010,7,19.9464516129032,33.9493548387097,26.3386827956989,29.6,TRUE,FALSE,237,132.1,281.677096774194,0.394036208732694,1.74645161290323,-0.250645161290322,0.138682795698926
2010,8,19.381935483871,33.2361290322581,25.6206720430108,42.3,TRUE,FALSE,237,132.1,287.802258064516,0.650869364517618,1.98193548387097,0.836129032258064,0.720672043010754
2010,9,17.5303333333333,32.4563333333333,24.8251388888889,5.2,TRUE,FALSE,238.066666666667,132.1,222.988,0.161440546414157,3.23033333333333,1.55633333333333,2.22513888888889
2010,10,11.6991290322581,27.03,18.8532674731183,21.9,TRUE,FALSE,239.451612903226,131.970967741935,119.67935483871,0.690851735015773,3.69912903225806,0.830000000000002,1.75326747311828
2010,11,2.9199,19.6212,10.9563958333333,1.1,TRUE,FALSE,239.466666666667,130.203333333333,115.763333333333,0.0531144374698213,1.1199,-0.478800000000003,0.0563958333333332
2010,12,2.59632258064516,18.5727096774194,9.73140860215054,7.4,TRUE,FALSE,242.193548387097,107.725806451613,115.212903225806,0.227972889710413,4.29632258064516,3.47270967741935,3.03140860215054
2011,1,-0.820290322580645,15.1538709677419,6.63782795698925,2.1,TRUE,FALSE,246.032258064516,84.8612903225806,114.893548387097,0.0918635170603675,0.679709677419355,-0.146129032258065,-0.262172043010753
