"year","month","mintemp","maxtemp","meantemp","precipitation","locally_measured","battery_low","warm_days","cool_precip","warm_precip","anomaly_ppt","anomaly_mint","anomaly_maxt","anomaly_meant"
2011,2,-1.27353571428571,16.7806428571429,7.53869791666667,2.1,TRUE,FALSE,247.5,26.9285714285714,112.385714285714,0.107252298263534,-1.17353571428571,-0.819357142857143,-1.26130208333333
2011,3,6.18835483870968,24.8329032258065,15.9301760752688,0.4,TRUE,FALSE,256.354838709677,16.9677419354839,111.441935483871,0.0246913580246914,3.88835483870968,3.83290322580645,4.23017607526882
2011,4,10.7352333333333,27.582,19.6178513888889,0.3,TRUE,FALSE,262.366666666667,14.83,110.083333333333,0.0342465753424658,5.43523333333333,2.182,4.21785138888889
2011,5,11.6232903225806,29.1622580645161,21.3466088709677,0,TRUE,FALSE,264.967741935484,9.89677419354839,106.496774193548,0,1.62329032258065,-1.03774193548387,1.24660887096774
2011,6,18.5123333333333,36.7656666666667,28.7313611111111,0.6,TRUE,FALSE,265,9.8,105.763333333333,0.0532386867790594,3.61233333333333,2.26566666666667,4.03136111111111
2011,7,20.2632258064516,34.4903225806452,26.844811827957,90.6,TRUE,FALSE,265,9.8,129.667741935484,1.20607028753994,2.06322580645161,0.29032258064516,0.644811827956989
2011,8,19.9141935483871,34.6145161290323,26.7841397849462,25.5,TRUE,FALSE,265,9.8,159.841935483871,0.392368056624096,2.5141935483871,2.21451612903226,1.88413978494624
2011,9,16.751,31.7446666666667,24.0317638888889,41.3,TRUE,FALSE,265,9.8,170.71,1.28221049363552,2.451,0.844666666666669,1.43176388888889
2011,10,10.2985161290323,27.5809677419355,18.6321451612903,4.9,TRUE,FALSE,264.225806451613,9.8,173.251612903226,0.154574132492114,2.29851612903226,1.38096774193549,1.53214516129032
2011,11,3.39166666666667,18.6393333333333,10.6837652777778,20.8,TRUE,FALSE,261.3,11.38,171.176666666667,1.00434572670208,1.59166666666667,-1.46066666666667,-0.216234722222222
2011,12,-0.480516129032258,11.5470322580645,4.89674731182796,56.4,TRUE,FALSE,260.612903225806,45.7258064516129,184.422580645161,1.73752310536044,1.21948387096774,-3.55296774193548,-1.80325268817204
2012,1,1.30167741935484,17.2238709677419,8.66773790322581,2.9,TRUE,FALSE,258.193548387097,60.1903225806452,186.145161290323,0.126859142607174,2.80167741935484,1.92387096774193,1.76773790322581
2012,2,1.88327586206897,17.5737931034483,9.42048706896552,14.3,TRUE,FALSE,257.206896551724,64.0034482758621,187.5,0.730337078651685,1.98327586206897,-0.0262068965517237,0.620487068965517
2012,3,4.11287096774194,21.7774516129032,13.1563481182796,5.7,TRUE,FALSE,250.677419354839,73.7064516129032,187.490322580645,0.351851851851852,1.81287096774194,0.777451612903224,1.45634811827957
2012,4,9.5927,27.7963333333333,19.2074791666667,0.7,TRUE,FALSE,249.666666666667,76.1966666666667,187.24,0.0799086757990868,4.2927,2.39633333333333,3.80747916666667
2012,5,13.7867741935484,31.7132258064516,23.4628494623656,4.3,TRUE,FALSE,250,76.5,190.335483870968,0.588235294117647,3.78677419354839,1.51322580645162,3.36284946236559
2012,6,19.2453333333333,37.3766666666667,29.0440416666667,0.3,TRUE,FALSE,250,76.5,191.58,0.0266193433895297,4.34533333333333,2.87666666666667,4.34404166666667
2012,7,19.3825806451613,33.3787096774194,25.8415994623656,38.7,TRUE,FALSE,250,76.5,176.922580645161,0.51517571884984,1.18258064516129,-0.821290322580644,-0.358400537634406
2012,8,19.7161290322581,34.5532258064516,26.7397849462366,12.4,TRUE,FALSE,250,76.5,129.554838709677,0.1907985843976,2.31612903225806,2.15322580645162,1.83978494623656
2012,9,16.061,30.514,22.7923333333333,9.7,TRUE,FALSE,250,76.5,104.203333333333,0.301148711580255,1.761,-0.385999999999999,0.19233333333333
2012,10,11.181935483871,28.8722580645161,19.8077029569892,0.1,TRUE,FALSE,250.806451612903,76.5,90.8709677419355,0.00315457413249211,3.18193548387097,2.67225806451613,2.70770295698924
2012,11,7.4826,22.613,14.5160861111111,2.8,TRUE,FALSE,258.066666666667,74.6566666666667,85.8466666666667,0.135200386286818,5.6826,2.513,3.61608611111111
2012,12,1.17822580645161,15.4448709677419,7.74560349462366,11.4,TRUE,FALSE,268.709677419355,42.6870967741935,73.2967741935484,0.351201478743068,2.87822580645161,0.344870967741937,1.04560349462366
2013,1,-1.53529032258065,12.6306774193548,5.23558467741935,10.4,TRUE,FALSE,267.258064516129,33.1,70.8935483870968,0.454943132108486,-0.0352903225806451,-2.66932258064516,-1.66441532258065
2013,2,-0.57075,15.3396428571429,7.18038541666667,7,TRUE,FALSE,270.464285714286,34.6535714285714,72.3,0.357507660878447,-0.47075,-2.26035714285714,-1.61961458333333
2013,3,6.54990322580645,23.6151612903226,15.2990510752688,4.4,TRUE,FALSE,273.129032258065,29.8483870967742,73.5903225806452,0.271604938271605,4.24990322580645,2.61516129032258,3.59905107526882
2013,4,9.76953333333333,26.3576666666667,18.6249680555556,1.4,TRUE,FALSE,274.333333333333,28.0033333333333,74.8266666666667,0.159817351598174,4.46953333333333,0.957666666666668,3.22496805555556
2013,5,13.4860967741935,29.8903225806452,22.5292446236559,0.8,TRUE,FALSE,274,27.7,72.6322580645161,0.109439124487004,3.48609677419355,-0.309677419354838,2.42924462365591
2013,6,19.8496666666667,37.411,29.4764583333333,4.2,TRUE,FALSE,274,27.7,73.77,0.372670807453416,4.94966666666667,2.911,4.77645833333333
2013,7,19.1567741935484,32.5377419354839,25.2229166666667,58.4,TRUE,FALSE,274,27.7,75.7483870967742,0.777422790202343,0.956774193548387,-1.66225806451613,-0.977083333333333
2013,8,18.62,32.64,25.2115322580645,56.3,TRUE,FALSE,274,27.7,110.467741935484,0.866287121095553,1.22,0.240000000000002,0.311532258064517
2013,9,16.138,29.853,22.5228333333333,70.7,TRUE,FALSE,274,27.7,175.453333333333,2.19497050605402,1.838,-1.047,-0.0771666666666668
2013,10,8.95483870967742,26.4651612903226,17.5822701612903,0,TRUE,FALSE,273.967741935484,27.7,200.1,0,0.95483870967742,0.265161290322581,0.48227016129032
2013,11,4.71336666666667,19.0578,11.4955666666667,22,TRUE,FALSE,270.133333333333,32.46,199.676666666667,1.06228874939643,2.91336666666667,-1.0422,0.595566666666667
2013,12,0.471935483870968,14.5083870967742,6.78521102150538,15,TRUE,FALSE,260.838709677419,52.1967741935484,198.016129032258,0.462107208872458,2.17193548387097,-0.591612903225807,0.0852110215053763
2014,1,1.54048387096774,17.9935483870968,9.11168817204301,0,TRUE,FALSE,261.161290322581,51.0483870967742,197.270967741935,0,3.04048387096774,2.69354838709677,2.21168817204301
2014,2,4.5355,21.2907142857143,12.7570446428571,0.1,TRUE,FALSE,265.035714285714,42.85,194.6,0.00510725229826354,4.6355,3.69071428571429,3.95704464285714
2014,3,6.49909677419355,22.0348387096774,14.4511102150538,10.6,TRUE,FALSE,277.903225806452,36.8451612903226,203.429032258065,0.654320987654321,4.19909677419355,1.03483870967742,2.75111021505376
2014,4,9.60493333333333,25.5986666666667,17.9706263888889,5.8,TRUE,FALSE,279.266666666667,36.2,204.693333333333,0.662100456621005,4.30493333333333,0.198666666666668,2.57062638888889
2014,5,13.5297096774194,29.6812903225806,22.2694784946237,0.1,TRUE,FALSE,281,36.2,207.164516129032,0.0136798905608755,3.52970967741935,-0.518709677419356,2.16947849462365
2014,6,20.372,36.9813333333333,29.3937916666667,6.6,TRUE,FALSE,281,36.2,207.82,0.585625554569654,5.472,2.48133333333333,4.69379166666667
2014,7,19.3438709677419,34.7196774193548,26.2658064516129,73.5,TRUE,FALSE,281,36.2,220.806451612903,0.978434504792332,1.14387096774194,0.519677419354835,0.0658064516129038
2014,8,17.4203225806452,30.3938709677419,23.3450403225806,96.6707733333334,TRUE,FALSE,281,36.2,262.951209462366,1.4874715084372,0.0203225806451641,-2.00612903225806,-1.55495967741935
2014,9,16.458,29.1376666666667,22.3044444444444,101.938666666667,TRUE,FALSE,281,36.2,266.309717333333,3.16481423988409,2.158,-1.76233333333333,-0.295555555555556
2014,10,11.3051612903226,27.7312903225806,18.9451478494624,26.9409333333333,TRUE,FALSE,281.032258064516,36.2,315.101975913979,0.849871713985279,3.30516129032258,1.53129032258065,1.84514784946236
2014,11,3.39456666666667,20.252,11.1568444444444,7.86384,TRUE,FALSE,281.333333333333,31.44,329.815418666667,0.379712216320618,1.59456666666667,0.151999999999997,0.256844444444445
2014,12,2.01222580645161,15.657064516129,8.16979301075269,18.34896,TRUE,FALSE,285.516129032258,9.55324129032258,337.295546666667,0.565279112754159,3.71222580645161,0.557064516129033,1.46979301075269
2015,1,0.358322580645161,14.1231935483871,6.64761559139785,41.06672,TRUE,FALSE,287.354838709677,16.4759535483871,341.04895655914,1.79644444444444,1.85832258064516,-1.1768064516129,-0.252384408602151
2015,2,4.86464285714286,20.8557142857143,12.4148125,2.33002666666667,TRUE,FALSE,291.464285714286,17.2587019047619,372.745238095238,0.119000340483487,4.96464285714286,3.25571428571428,3.6148125
2015,3,6.82738709677419,21.6329032258065,14.2013051075269,21.5527466666667,TRUE,FALSE,286.677419354839,18.9314666666667,375.724108387097,1.33041646090535,4.52738709677419,0.632903225806452,2.50130510752688
2015,4,8.05473333333333,24.867,16.9951722222222,4.95130666666667,TRUE,FALSE,287.6,18.9314666666667,382.244668444444,0.565217656012177,2.75473333333333,-0.532999999999998,1.59517222222222
2015,5,11.3913870967742,27.9864516129032,20.2148830645161,1.01938666666667,TRUE,FALSE,286,18.9314666666667,383.557917419355,0.139450980392157,1.39138709677419,-2.21354838709677,0.114883064516128
2015,6,18.8886666666667,36.1963333333333,27.9217638888889,7.13570666666667,TRUE,FALSE,286,18.9314666666667,383.933158222222,0.633159420289855,3.98866666666667,1.69633333333334,3.22176388888889
2015,7,18.7893548387097,32.8767741935484,24.8834005376344,103.394933333333,TRUE,FALSE,286,18.9314666666667,398.101972473118,1.37639687610934,0.589354838709678,-1.32322580645162,-1.31659946236559
2015,8,18.7664516129032,34.1438709677419,25.6973387096774,51.8430933333333,TRUE,FALSE,286,18.9314666666667,380.866207311828,0.797708775709083,1.36645161290323,1.74387096774193,0.797338709677422
2015,9,16.752,30.948,23.26875,45.8724,TRUE,FALSE,286,18.9314666666667,354.814519111111,1.42416640794784,2.452,0.0480000000000018,0.668749999999999
2015,10,11.7532903225806,26.4,18.5479916666667,19.0770933333333,TRUE,FALSE,286,18.9314666666667,301.978032688172,0.601801051524711,3.75329032258064,0.199999999999999,1.44799166666667
2015,11,3.90826666666667,18.9630666666667,11.1603926194915,31.5963733333333,FALSE,TRUE,283.966666666667,21.0864257777778,305.575736,1.52565781426042,2.10826666666667,-1.13693333333334,0.260392619491455
2015,12,-1.11138709677419,15.0516129032258,6.52468837565513,169.750053333333,FALSE,TRUE,276.064516129032,131.136990107527,314.189653333333,5.22951489012117,0.588612903225806,-0.0483870967741939,-0.175311624344873
2016,1,-0.174225806451613,14.1104193548387,6.41949462365591,21.1158666666667,TRUE,TRUE,273.935483870968,197.820732043011,310.43624344086,0.923703703703704,1.32577419354839,-1.18958064516129,-0.480505376344087
2016,2,3.32227586206897,21.081724137931,11.8642793513957,6.5532,TRUE,TRUE,266.137931034483,206.827393103448,278.737092413793,0.334688457609806,3.42227586206897,3.48172413793103,3.06427935139573
2016,3,6.37954838709677,23.7483870967742,15.3015497311828,0,TRUE,TRUE,267.58064516129,205.205413333333,264.76584172043,0,4.07954838709677,2.7483870967742,3.6015497311828
2016,4,8.71573333333333,25.3526666666667,17.4174513888889,3.64066666666667,TRUE,TRUE,262.866666666667,205.205413333333,258.613663111111,0.415601217656013,3.41573333333333,-0.0473333333333308,2.01745138888889
2016,5,12.7638709677419,29.2706451612903,21.7838037634409,2.1844,TRUE,FALSE,264,205.205413333333,256.117496774194,0.298823529411765,2.76387096774194,-0.929354838709678,1.68380376344086
2016,6,19.176,35.424,27.5639861111111,31.7466133333333,TRUE,FALSE,264,205.205413333333,273.608355555556,2.81691333924874,4.276,0.923999999999999,2.86398611111111
2016,7,19.6667741935484,34.9861290322581,27.2444892473118,107.181226666667,TRUE,FALSE,264,205.205413333333,287.779552688172,1.42680014199503,1.46677419354839,0.78612903225806,1.04448924731183
2016,8,17.4864516129032,31.9025806451613,24.0870564516129,19.6596,TRUE,FALSE,264,205.205413333333,268.105859784946,0.302501923372827,0.0864516129032289,-0.497419354838708,-0.812943548387096
2016,9,15.0286666666667,29.9563333333333,22.0451666666667,89.5604,TRUE,FALSE,264,205.205413333333,267.530869333333,2.78051536789817,0.728666666666665,-0.943666666666665,-0.554833333333335
2016,10,12.4271935483871,29.4235483870968,20.5690497311828,4.95130666666666,TRUE,FALSE,264,205.205413333333,292.209421935484,0.156192639327024,4.4271935483871,3.22354838709677,3.4690497311828
2016,11,5.58676666666667,20.3536666666667,12.7100513888889,5.67266666666667,TRUE,FALSE,270.633333333333,202.934844444444,277.792671111111,0.273909544503461,3.78676666666667,0.253666666666664,1.81005138888889
2016,12,2.53183870967742,15.2954516129032,8.42464112903226,36.322,TRUE,FALSE,276.41935483871,97.7240662365592,266.858299354839,1.11897720271103,4.23183870967742,0.195451612903225,1.72464112903226
2017,1,1.06048387096774,14.4330322580645,7.36010215053763,37.084,TRUE,FALSE,284.967741935484,41.8300309677419,285.900105806452,1.62222222222222,2.56048387096774,-0.866967741935484,0.460102150537634
2017,2,4.02903571428571,19.5142857142857,11.2958348214286,16.764,TRUE,FALSE,287,54.8277142857143,292.899737142857,0.856179775280899,4.12903571428571,1.91428571428571,2.49583482142857
2017,3,8.35796774193548,25.0074193548387,16.8241465053763,1.27,TRUE,FALSE,283.870967741935,58.42,296.707396129032,0.0783950617283951,6.05796774193548,4.00741935483871,5.12414650537634
2017,4,9.74043333333333,27.7766666666667,19.4353805555556,0,TRUE,FALSE,289.6,58.42,295.058704888889,0,4.44043333333333,2.37666666666667,4.03538055555555
2017,5,12.7807419354839,29.9861290322581,22.2375846774194,0.145626666666667,TRUE,FALSE,290,58.42,293.069569892473,0.019921568627451,2.78074193548387,-0.213870967741936,2.13758467741935
2017,6,19.26,37.3356666666667,28.9906944444444,6.11632,TRUE,FALSE,290,58.42,273.132183111111,0.542708074534162,4.36,2.83566666666667,4.29069444444444
2017,7,19.8364516129032,33.61,26.1317741935484,97.8557333333333,TRUE,FALSE,290,58.42,235.634548817204,1.30265885694001,1.63645161290323,-0.590000000000003,-0.0682258064516112
2017,8,17.8264516129032,32.168064516129,24.6984005376344,33.528,TRUE,FALSE,290,58.42,267.626383655914,0.515894753038929,0.426451612903229,-0.231935483870963,-0.201599462365589
2017,9,16.136,31.8153333333333,23.8870694444444,4.064,TRUE,FALSE,290,58.42,230.223374222222,0.126171996274449,1.836,0.915333333333336,1.28706944444444
2017,10,11.5226451612903,28.8835483870968,20.026,4.572,TRUE,FALSE,289.870967741935,58.42,184.31416516129,0.144227129337539,3.52264516129032,2.68354838709677,2.926
2017,11,8.43616666666667,24.9713333333333,15.9797041666667,3.302,TRUE,FALSE,291.466666666667,58.2760666666667,184.026531555556,0.159439884113955,6.63616666666667,4.87133333333333,5.07970416666667
2017,12,2.14848387096774,16.1758064516129,8.61163440860215,15.494,TRUE,FALSE,299.838709677419,52.4632903225806,180.342260645161,0.477325939617991,3.84848387096774,1.0758064516129,1.91163440860215
2018,1,1.6351935483871,17.3339032258065,8.82933064516129,1.27,TRUE,FALSE,298.516129032258,41.1316129032258,162.119809032258,0.0555555555555556,3.1351935483871,2.03390322580645,1.92933064516129
2018,2,4.02546428571429,18.1967142857143,10.9363214285714,19.812,TRUE,FALSE,301.214285714286,19.1044285714286,164.624108571429,1.01184882533197,4.12546428571429,0.596714285714285,2.13632142857143
2018,3,5.75912903225806,22.7251612903226,14.3283803763441,1.016,TRUE,FALSE,297.129032258065,16.002,171.329357419355,0.062716049382716,3.45912903225806,1.72516129032258,2.62838037634409
2018,4,11.4441,28.5363333333333,20.4457166666667,0,TRUE,FALSE,292.4,16.002,171.17368,0,6.1441,3.13633333333333,5.04571666666667
2018,5,14.050064516129,32.3745161290323,24.2789919354839,0.508,TRUE,FALSE,292,16.002,171.557247311828,0.0694938440492476,4.05006451612903,2.17451612903226,4.17899193548387
2018,6,18.7816666666667,36.574,28.3363055555556,15.24,TRUE,FALSE,292,16.002,178.333206222222,1.35226264418811,3.88166666666667,2.074,3.63630555555556
2018,7,20.6738709677419,35.1283870967742,27.7919220430108,25.654,TRUE,FALSE,292,16.002,168.717139784946,0.341506922257721,2.47387096774193,0.928387096774188,1.59192204301075
2018,8,19.4587096774194,34.2412903225806,26.3664247311828,43.94,TRUE,FALSE,292,16.002,113.323870967742,0.676104016002462,2.05870967741935,1.84129032258065,1.4664247311828
2018,9,17.672,32.2043333333333,24.6913055555556,39.112,TRUE,FALSE,292,16.002,137.859133333333,1.21428127910587,3.372,1.30433333333333,2.09130555555555
2018,10,10.4477741935484,22.261935483871,16.238185483871,56.134,TRUE,FALSE,291.612903225806,20.066,174.360903225806,1.77078864353312,2.44777419354839,-3.93806451612903,-0.861814516129034
2018,11,3.1915,19.2793333333333,10.7052013888889,5.588,TRUE,FALSE,285.866666666667,24.0622666666667,195.049066666667,0.269821342346692,1.3915,-0.820666666666668,-0.194798611111111
2018,12,1.97103225806452,13.6673225806452,7.40138844086021,46.736,TRUE,FALSE,273.41935483871,23.5236774193548,223.718838709677,1.43980283425755,3.67103225806452,-1.43267741935484,0.701388440860215
2019,1,0.765225806451613,13.8935483870968,6.82391129032258,17.018,FALSE,FALSE,269.58064516129,37.0921935483871,232.272903225806,0.744444444444444,2.26522580645161,-1.40645161290323,-0.0760887096774194
2019,2,1.18203571428571,15.6558571428571,8.05695833333333,9.144,TRUE,FALSE,266.607142857143,40.5583571428571,223.786142857143,0.467007150153218,1.28203571428571,-1.94414285714286,-0.743041666666667
2019,3,4.65448387096774,20.9996774193548,13.0547083333333,21.082,TRUE,FALSE,265.225806451613,57.1008387096774,214.976322580645,1.30135802469136,2.35448387096774,-0.000322580645160997,1.35470833333333
2019,4,9.221,25.953,18.1794013888889,6.096,TRUE,FALSE,263.966666666667,65.278,217.714333333333,0.695890410958904,3.921,0.553000000000001,2.77940138888889
2019,5,11.2504193548387,27.6425806451613,20.247875,6.604,FALSE,FALSE,264,65.278,224.677483870968,0.903419972640219,1.25041935483871,-2.55741935483871,0.147874999999999
2019,6,17.394,35.2283333333333,27.119,8.636,TRUE,FALSE,264,65.278,220.3644,0.766282165039929,2.494,0.728333333333332,2.419
2019,7,20.1609677419355,36.6670967741935,28.2572580645161,38.608,TRUE,FALSE,264,65.278,222.366903225806,0.51395101171459,1.96096774193548,2.46709677419354,2.05725806451613
2019,8,20.3325806451613,35.9083870967742,27.6619489247312,34.794,TRUE,FALSE,264,65.278,232.033290322581,0.53537467302662,2.93258064516129,3.50838709677419,2.76194892473118
2019,9,17.2846666666667,30.757,23.7273611111111,58.42,TRUE,FALSE,264,65.278,226.121333333333,1.8137224464452,2.98466666666667,-0.142999999999997,1.12736111111111
2019,10,9.62777419354839,25.9370967741935,17.6118575268817,3.302,TRUE,FALSE,264,61.214,223.720838709677,0.10416403785489,1.62777419354839,-0.262903225806451,0.51185752688172
2019,11,5.46086666666667,19.046,11.7137611111111,92.964,TRUE,FALSE,263.5,64.8377333333333,206.2694,4.48884596813134,3.66086666666667,-1.054,0.813761111111111
2019,12,1.48145161290323,13.3335483870968,6.7682311827957,24.892,TRUE,FALSE,269.451612903226,122.567290322581,200.492129032258,0.766851509550216,3.18145161290323,-1.76645161290323,0.0682311827956985
2020,1,0.981774193548387,15.7661290322581,7.68585887096774,5.334,TRUE,FALSE,268.967741935484,112.653096774194,196.403548387097,0.233333333333333,2.48177419354839,0.466129032258063,0.785858870967742
2020,2,1.9231724137931,16.7667931034483,8.92681465517241,13.462,TRUE,FALSE,268.48275862069,116.480896551724,198.930551724138,0.687538304392237,2.0231724137931,-0.833206896551726,0.126814655172414
2020,3,5.64345161290323,19.74,12.6519946236559,50.292,TRUE,FALSE,272.387096774194,103.484516129032,234.216774193548,3.10444444444444,3.34345161290323,-1.26,0.951994623655915
2020,4,8.91256666666667,26.6106666666667,18.4436347222222,0.254,TRUE,FALSE,273.466666666667,96.012,244.5218,0.0289954337899543,3.61256666666667,1.21066666666667,3.04363472222222
2020,5,14.2767741935484,33.0587096774194,24.521935483871,0,TRUE,FALSE,273,96.012,237.141870967742,0,4.27677419354839,2.85870967741935,4.42193548387097
2020,6,18.6466666666667,36.3016666666667,28.0044722222222,1.016,TRUE,FALSE,273,96.012,233.616733333333,0.090150842945874,3.74666666666667,1.80166666666667,3.30447222222222
2020,7,20.6729032258065,36.3225806451613,28.4521102150538,48.764,TRUE,FALSE,273,96.012,223.211806451613,0.649148029818956,2.47290322580645,2.12258064516129,2.25211021505377
2020,8,20.981935483871,37.4154838709677,28.9559677419355,8.89,TRUE,FALSE,273,96.012,219.631483870968,0.136790275426989,3.58193548387097,5.01548387096774,4.05596774193549
2020,9,16.0813333333333,32.559,24.260740981241,8.89,FALSE,FALSE,273,96.012,192.257066666667,0.276001241850357,1.78133333333333,1.659,1.66074098124098
2020,10,10.9751612903226,29.8390322580645,20.1237932900433,86.46,FALSE,FALSE,273.290322580645,109.680387096774,159.048,2.72744479495268,2.97516129032258,3.63903225806452,3.02379329004329
2020,11,4.88333333333333,22.4416666666667,13.6083740601504,2.26,FALSE,TRUE,273.233333333333,171.742266666667,152.919533333333,0.10912602607436,3.08333333333333,2.34166666666667,2.70837406015038
2020,12,-1.783,15.2064516129032,6.53250626042206,196.93,FALSE,FALSE,267.677419354839,109.388,268.019483870968,6.06685150955022,-0.083,0.106451612903227,-0.167493739577943
2021,1,0.269806451612903,14.6154516129032,6.8771061827957,0.508,TRUE,FALSE,265.161290322581,100.752709677419,319.095419354839,0.0222222222222222,1.7698064516129,-0.684548387096775,-0.0228938172043014
2021,2,1.75478571428571,18.6085714285714,10.0009017857143,0,TRUE,FALSE,263.428571428571,93.2266428571429,315.781714285714,0,1.85478571428571,1.00857142857143,1.20090178571428
2021,3,3.80412903225806,20.5093548387097,12.4733481182796,0,TRUE,FALSE,255.258064516129,89.0441290322581,278.783161290323,0,1.50412903225806,-0.490645161290324,0.773348118279571
2021,4,12.5506666666667,28.6086666666667,20.6797929292929,0,FALSE,FALSE,252.333333333333,88.954,264.933333333333,0,7.25066666666667,3.20866666666667,5.27979292929293
