"period","censusdate","era","plot_type","total_e","dipo_e","smgran_e","pb_e","pp_e","nplots"
213,1995-10-28,"a_pre_ba","EC",245.968276089995,36.1966721125524,209.771603977443,23.7022464829714,61.3777324377535,3
213,1995-10-28,"a_pre_ba","XC",137.075472404693,36.1966721125524,100.878800292141,0,38.0391062614751,3
214,1995-12-02,"a_pre_ba","CC",641.990999264894,545.299561227645,96.691438037249,0,19.9198878359857,3
214,1995-12-02,"a_pre_ba","EC",176.70259253078,0,176.70259253078,0,43.2596715952387,3
214,1995-12-02,"a_pre_ba","XC",114.336617517016,36.1966721125524,78.1399454044637,0,0,3
215,1995-12-21,"a_pre_ba","CC",414.703435477721,355.637025745107,59.0664097326143,0,0,3
215,1995-12-21,"a_pre_ba","EC",73.6868200069522,35.1480039716918,38.5388160352604,0,0,3
215,1995-12-21,"a_pre_ba","XC",56.467654172126,0,56.467654172126,0,0,3
216,1996-01-27,"a_pre_ba","CC",650.48525625614,616.134843475105,34.3504127810345,0,0,3
216,1996-01-27,"a_pre_ba","EC",191.935954443158,110.547602029239,81.3883524139194,0,15.8791665075641,3
216,1996-01-27,"a_pre_ba","XC",253.935836730486,164.553190486179,89.3826462443067,0,14.4563766849988,3
217,1996-02-24,"b_pre_cpt","CC",593.896278060576,503.016231212037,90.880046848539,0,20.5659816021601,3
217,1996-02-24,"b_pre_cpt","EC",203.850396589351,36.7276819904932,167.122714598858,0,36.5436715036745,3
217,1996-02-24,"b_pre_cpt","XC",137.863343043283,38.3056669887733,99.5576760545094,0,0,3
218,1996-03-23,"b_pre_cpt","CC",493.691544540833,406.992874175271,86.6986703655617,0,51.7205860808464,3
218,1996-03-23,"b_pre_cpt","EC",175.503345564699,29.5998470494207,145.903498515278,0,41.1252658226087,3
218,1996-03-23,"b_pre_cpt","XC",254.479708576952,35.1267582399009,219.352950337052,0,106.201823435281,3
219,1996-04-14,"b_pre_cpt","CC",870.262244938469,733.39036365091,136.87188128756,0,19.2667304871943,3
219,1996-04-14,"b_pre_cpt","EC",554.265091036933,303.724020117169,250.541070919764,0,55.7950195375062,3
219,1996-04-14,"b_pre_cpt","XC",243.143345750983,70.8110566377945,172.332289113189,0,18.6061056529142,3
220,1996-05-23,"b_pre_cpt","CC",352.49619062536,352.49619062536,0,0,0,3
220,1996-05-23,"b_pre_cpt","EC",298.16941885872,157.680853796072,140.488565062648,0,55.1497771565887,3
220,1996-05-23,"b_pre_cpt","XC",152.588389262566,35.1267582399009,117.461631022665,0,49.4797734184441,3
221,1996-06-13,"b_pre_cpt","CC",642.333450667113,551.152083383111,91.1813672840018,0,33.062482337913,3
221,1996-06-13,"b_pre_cpt","EC",349.862110499323,214.530437397802,135.331673101521,0,58.404339208309,3
221,1996-06-13,"b_pre_cpt","XC",101.05296704405,0,101.05296704405,0,91.1975979489829,3
222,1996-07-20,"b_pre_cpt","CC",373.670643542573,312.59325406662,61.0773894759525,0,32.393942535759,3
222,1996-07-20,"b_pre_cpt","EC",209.149931482118,144.655652059259,64.4942794228586,0,30.9879733636444,3
222,1996-07-20,"b_pre_cpt","XC",127.822634675881,0,127.822634675881,0,111.529344170404,3
223,1996-08-14,"b_pre_cpt","CC",359.303908551368,275.923796054792,83.3801124965761,0,72.7143720287992,3
223,1996-08-14,"b_pre_cpt","EC",255.692875546578,30.7311564947901,224.961719051787,0,146.250375966827,3
223,1996-08-14,"b_pre_cpt","XC",50.4980915519601,0,50.4980915519601,0,32.4538555936522,3
224,1996-09-21,"b_pre_cpt","CC",637.077915339852,534.212700449012,102.86521489084,0,61.2946363505018,3
224,1996-09-21,"b_pre_cpt","EC",239.772993322888,32.9534126714513,206.819580651437,23.7022464829714,108.244872308962,3
224,1996-09-21,"b_pre_cpt","XC",79.6166098903826,0,79.6166098903826,0,33.7794389862475,3
225,1996-10-12,"b_pre_cpt","CC",519.797640319199,453.88594824165,65.9116920775484,0,32.4339462155683,3
225,1996-10-12,"b_pre_cpt","EC",182.380872408248,31.8487471801153,150.532125228132,0,62.0835656119843,3
225,1996-10-12,"b_pre_cpt","XC",90.9931982705014,0,90.9931982705014,0,17.9375658507602,3
226,1996-11-16,"b_pre_cpt","CC",497.382339858442,440.659592799498,56.7227470589446,0,0,3
226,1996-11-16,"b_pre_cpt","EC",103.00829080205,31.8487471801153,71.1595436219348,23.7022464829714,0,3
226,1996-11-16,"b_pre_cpt","XC",39.8114836395372,0,39.8114836395372,0,0,3
227,1996-12-18,"b_pre_cpt","CC",508.846635124389,485.760058684963,23.0865764394253,0,0,3
227,1996-12-18,"b_pre_cpt","EC",77.7763697498021,0,77.7763697498021,0,0,3
227,1996-12-18,"b_pre_cpt","XC",99.3687204843985,0,99.3687204843985,0,0,3
228,1997-02-08,"b_pre_cpt","CC",1111.31780871599,1012.35782735219,98.9599813637991,0,0,3
228,1997-02-08,"b_pre_cpt","EC",406.23609464494,232.482528973356,173.753565671584,54.5806616597276,0,3
228,1997-02-08,"b_pre_cpt","XC",314.712873106918,101.501172649343,213.211700457575,0,0,3
229,1997-03-15,"b_pre_cpt","CC",1316.84845545108,1172.8990691351,143.949386315973,0,12.2286058241519,3
229,1997-03-15,"b_pre_cpt","EC",374.102887545352,32.4026492006822,341.70023834467,63.3703292940168,81.8752800920002,3
229,1997-03-15,"b_pre_cpt","XC",185.589035768007,34.5877204108605,151.001315357147,0,0,3
230,1997-04-12,"b_pre_cpt","CC",1052.5165874864,837.657753278149,214.858834208252,0,99.2486344345526,3
230,1997-04-12,"b_pre_cpt","EC",502.147754553603,73.4324252286742,428.715329324929,50.8671853658328,209.029607687379,3
230,1997-04-12,"b_pre_cpt","XC",206.562710451427,0,206.562710451427,0,52.9823701738987,3
231,1997-05-10,"b_pre_cpt","CC",1029.02440639281,840.895944143148,188.128462249667,19.2667304871943,104.731463722842,3
231,1997-05-10,"b_pre_cpt","EC",625.468406256799,69.1641772131756,556.304229043624,148.423724814038,241.223226111414,3
231,1997-05-10,"b_pre_cpt","XC",287.413837701861,0,287.413837701861,24.9179483938119,17.9375658507602,3
232,1997-06-09,"b_pre_cpt","CC",922.766301609034,737.105947431563,185.660354177471,21.205377986623,115.916399582962,3
232,1997-06-09,"b_pre_cpt","EC",723.752383774512,91.2433795652831,632.509004209228,284.415071520671,151.072225980735,3
232,1997-06-09,"b_pre_cpt","XC",247.249690491949,0,247.249690491949,44.8786122661058,49.098072738914,3
233,1997-07-09,"b_pre_cpt","CC",854.218473014375,629.197064457893,225.021408556482,48.0148771469171,99.2543683248733,3
233,1997-07-09,"b_pre_cpt","EC",583.384250954158,96.414388592496,486.969862361662,272.003481073992,132.037832728559,3
233,1997-07-09,"b_pre_cpt","XC",374.391978409757,0,374.391978409757,53.393596487772,133.992930122384,3
234,1997-07-29,"b_pre_cpt","CC",679.399155691558,583.1536174896,96.2455382019582,26.7054683868551,61.3777324377535,3
234,1997-07-29,"b_pre_cpt","EC",536.979441961442,101.419509652103,435.55993230934,261.037522598664,48.167424301937,3
234,1997-07-29,"b_pre_cpt","XC",266.854478243086,0,266.854478243086,28.4539330115187,123.514496283884,3
235,1997-09-27,"b_pre_cpt","CC",667.965376959922,551.406790804128,116.558586155794,26.1141844068594,0,3
235,1997-09-27,"b_pre_cpt","EC",384.212729013972,71.859724778655,312.353004235317,196.243547739812,0,3
235,1997-09-27,"b_pre_cpt","XC",292.532606812737,0,292.532606812737,58.6212026560822,33.7794389862475,3
236,1997-10-25,"b_pre_cpt","CC",701.809686282011,656.594824420349,45.2148618616624,0,0,3
236,1997-10-25,"b_pre_cpt","EC",249.826700826603,71.854440230394,177.972260596209,148.790779534063,0,3
236,1997-10-25,"b_pre_cpt","XC",293.912885464637,0,293.912885464637,0,0,3
237,1997-11-22,"b_pre_cpt","CC",624.147577960582,624.147577960582,0,0,0,3
237,1997-11-22,"b_pre_cpt","EC",251.211821362111,35.1267582399009,216.08506312221,146.973441329547,0,3
237,1997-11-22,"b_pre_cpt","XC",256.493282892539,0,256.493282892539,0,0,3
238,1997-12-28,"b_pre_cpt","CC",575.805447901979,575.805447901979,0,0,0,3
238,1997-12-28,"b_pre_cpt","EC",214.677808097631,37.2561448871574,177.421663210473,95.3882795819412,0,3
238,1997-12-28,"b_pre_cpt","XC",147.757166133671,0,147.757166133671,0,0,3
239,1998-01-31,"b_pre_cpt","CC",678.526819021771,678.526819021771,0,0,0,3
239,1998-01-31,"b_pre_cpt","EC",165.233431022824,0,165.233431022824,77.0759541191573,0,3
239,1998-01-31,"b_pre_cpt","XC",94.1443132170053,0,94.1443132170053,0,0,3
240,1998-03-01,"b_pre_cpt","CC",886.816385504663,886.816385504663,0,0,0,3
240,1998-03-01,"b_pre_cpt","EC",169.885943675769,0,169.885943675769,160.030574580702,0,3
240,1998-03-01,"b_pre_cpt","XC",104.964944543268,0,104.964944543268,0,0,3
242,1998-05-02,"b_pre_cpt","CC",612.817507685477,581.829534321832,30.9879733636444,0,30.9879733636444,3
242,1998-05-02,"b_pre_cpt","EC",313.268474472237,140.445733592529,172.822740879707,108.018035157739,51.0773452405593,3
242,1998-05-02,"b_pre_cpt","XC",144.337576439696,0,144.337576439696,0,53.7366201943101,3
243,1998-05-28,"b_pre_cpt","CC",1007.75090328572,899.3929286332,108.357974652524,0,66.2506785738927,3
243,1998-05-28,"b_pre_cpt","EC",213.345847858451,0,213.345847858451,162.93585680404,50.409991054411,3
243,1998-05-28,"b_pre_cpt","XC",77.58344997008,0,77.58344997008,0,55.1180665689809,3
244,1998-06-27,"b_pre_cpt","CC",573.287595181413,473.440967821939,99.8466273594742,0,88.3905608703686,3
244,1998-06-27,"b_pre_cpt","EC",315.701058011756,0,315.701058011756,247.34382736263,28.7166793713406,3
244,1998-06-27,"b_pre_cpt","XC",152.994058225012,34.0458675395383,118.948190685474,0,52.1933513502674,3
245,1998-07-18,"b_pre_cpt","CC",487.764235338263,396.845229724713,90.9190056135503,34.4400638205276,56.4789417930227,3
245,1998-07-18,"b_pre_cpt","EC",288.149277163289,0,288.149277163289,174.562807854395,97.0117802228056,3
245,1998-07-18,"b_pre_cpt","XC",111.06989731079,0,111.06989731079,0,36.0717729357957,3
246,1998-08-22,"b_pre_cpt","CC",426.408079599685,323.717919799076,102.690159800609,0,77.2672095410245,3
246,1998-08-22,"b_pre_cpt","EC",462.115793923217,0,462.115793923217,325.725976031533,103.240439719508,3
246,1998-08-22,"b_pre_cpt","XC",193.30052109196,0,193.30052109196,86.6177897370163,31.7169895672337,3
247,1998-09-19,"b_pre_cpt","CC",613.951805644968,506.087397769309,107.864407875658,24.9179483938119,82.9464594818464,3
247,1998-09-19,"b_pre_cpt","EC",345.762331994439,31.8487471801153,313.913584814323,221.204914252107,74.7711047114556,3
247,1998-09-19,"b_pre_cpt","XC",183.458949154967,23.7022464829714,159.756702671996,21.205377986623,0,3
248,1998-10-24,"b_pre_cpt","CC",440.029846650158,398.281050029913,41.748796620245,27.2924199352462,14.4563766849988,3
248,1998-10-24,"b_pre_cpt","EC",298.152426470763,30.1672696445635,267.985156826199,178.322068873015,17.260612882235,3
248,1998-10-24,"b_pre_cpt","XC",131.782298864878,0,131.782298864878,44.9076244695944,0,3
249,1998-11-21,"b_pre_cpt","CC",478.311839775654,478.311839775654,0,0,0,3
249,1998-11-21,"b_pre_cpt","EC",253.15107187071,72.8933873996338,180.257684471076,180.257684471076,0,3
249,1998-11-21,"b_pre_cpt","XC",88.0117872440952,0,88.0117872440952,0,0,3
250,1998-12-22,"b_pre_cpt","CC",589.635340457246,589.635340457246,0,0,0,3
250,1998-12-22,"b_pre_cpt","EC",200.756961185546,64.7266052893216,136.030355896225,125.364615428448,0,3
250,1998-12-22,"b_pre_cpt","XC",79.1210425555217,32.9534126714513,46.1676298840704,0,0,3
251,1999-01-16,"b_pre_cpt","CC",516.178262614972,516.178262614972,0,0,0,3
251,1999-01-16,"b_pre_cpt","EC",287.164797311697,98.2605639353732,188.904233376324,130.522151502323,0,3
251,1999-01-16,"b_pre_cpt","XC",208.267499331538,173.245141044379,35.0223582871589,0,14.4563766849988,3
253,1999-03-14,"b_pre_cpt","CC",519.343283468262,519.343283468262,0,0,0,3
253,1999-03-14,"b_pre_cpt","EC",271.034682770273,100.972709752679,170.061973017593,159.396232549816,0,3
253,1999-03-14,"b_pre_cpt","XC",197.968561232593,141.47172732331,56.4968339092833,0,0,3
254,1999-04-17,"b_pre_cpt","CC",553.176418584276,537.297252076712,15.8791665075641,0,15.8791665075641,3
254,1999-04-17,"b_pre_cpt","EC",277.961395927435,68.0801709113521,209.881225016083,160.440407886102,12.2286058241519,3
254,1999-04-17,"b_pre_cpt","XC",200.195976634373,105.304947199763,94.8910294346099,0,15.8791665075641,3
255,1999-05-15,"b_pre_cpt","CC",398.665957745329,381.405344863094,17.260612882235,0,17.260612882235,3
255,1999-05-15,"b_pre_cpt","EC",185.960989068118,0,185.960989068118,157.096626064183,28.8643630039345,3
255,1999-05-15,"b_pre_cpt","XC",188.603832725758,128.403997227524,60.1998354982345,0,0,3
256,1999-06-12,"b_pre_cpt","CC",324.634274505508,280.067308832309,44.5669656731992,0,44.5669656731992,3
256,1999-06-12,"b_pre_cpt","EC",218.598547741574,0,218.598547741574,202.023858655486,0,3
256,1999-06-12,"b_pre_cpt","XC",153.656506169028,39.8622682019812,113.794237967046,0,40.9452851954925,3
257,1999-09-11,"b_pre_cpt","CC",90.3074070001897,72.3698411494295,17.9375658507602,0,17.9375658507602,3
257,1999-09-11,"b_pre_cpt","EC",76.458457844756,0,76.458457844756,53.3718814053306,23.0865764394253,3
257,1999-09-11,"b_pre_cpt","XC",0,0,0,0,0,3
258,1999-10-09,"b_pre_cpt","CC",341.383847190486,274.611750302199,66.7720968882868,0,66.7720968882868,3
258,1999-10-09,"b_pre_cpt","EC",265.158323560846,0,265.158323560846,251.430963079436,13.7273604814094,3
258,1999-10-09,"b_pre_cpt","XC",69.4822845454522,0,69.4822845454522,0,0,3
259,1999-11-06,"b_pre_cpt","CC",622.777511805754,516.227837808632,106.549673997122,0,106.549673997122,3
259,1999-11-06,"b_pre_cpt","EC",291.520319530761,0,291.520319530761,248.945047039943,42.5752724908186,3
259,1999-11-06,"b_pre_cpt","XC",16.574689086088,0,16.574689086088,0,16.574689086088,3
260,1999-12-05,"b_pre_cpt","CC",274.482628414763,174.127872418088,100.354755996675,0,100.354755996675,3
260,1999-12-05,"b_pre_cpt","EC",268.835635926162,0,268.835635926162,226.20758163001,42.6280542961521,3
260,1999-12-05,"b_pre_cpt","XC",0,0,0,0,0,3
261,2000-01-08,"b_pre_cpt","CC",449.229332756602,336.176477848087,113.052854908514,24.9179483938119,88.1349065147025,3
261,2000-01-08,"b_pre_cpt","EC",325.893466898387,0,325.893466898387,261.868218533534,64.0252483648529,3
261,2000-01-08,"b_pre_cpt","XC",47.5064222608403,0,47.5064222608403,0,17.260612882235,3
262,2000-02-05,"b_pre_cpt","CC",385.037282432917,201.20732308348,183.829959349437,80.0609077961782,103.769051553259,3
262,2000-02-05,"b_pre_cpt","EC",262.065593733856,0,262.065593733856,197.950611555046,64.1149821788105,3
262,2000-02-05,"b_pre_cpt","XC",72.4847440611665,0,72.4847440611665,72.4847440611665,0,3
264,2000-04-29,"b_pre_cpt","CC",568.104246075708,446.228250508412,121.875995567297,39.18661832318,82.689377244117,3
264,2000-04-29,"b_pre_cpt","EC",447.488902673875,0,447.488902673875,289.884147591214,157.604755082661,3
264,2000-04-29,"b_pre_cpt","XC",59.4032205542902,0,59.4032205542902,0,15.8791665075641,3
265,2000-06-03,"b_pre_cpt","CC",577.514498759136,369.132526125821,208.381972633315,47.3195623934824,161.062410239832,3
265,2000-06-03,"b_pre_cpt","EC",369.082814307857,0,369.082814307857,264.554285099001,104.528529208856,3
265,2000-06-03,"b_pre_cpt","XC",118.856765545999,0,118.856765545999,25.4427167771346,64.8107424503276,3
266,2000-07-01,"b_pre_cpt","CC",668.796709189946,327.241718316328,341.554990873618,64.6177318597797,276.937259013838,3
266,2000-07-01,"b_pre_cpt","EC",492.439601180119,0,492.439601180119,388.571002545083,103.868598635036,3
266,2000-07-01,"b_pre_cpt","XC",75.1938066394125,33.501124547073,41.6926820923396,23.0865764394253,18.6061056529142,3
268,2000-08-25,"b_pre_cpt","CC",563.443186906372,367.093949590738,196.349237315634,96.0085931228024,100.340644192831,3
268,2000-08-25,"b_pre_cpt","EC",481.601565482819,0,481.601565482819,357.917543375243,85.1731363749809,3
268,2000-08-25,"b_pre_cpt","XC",91.2117135697634,40.3766255648083,50.8350880049551,0,50.8350880049551,3
269,2000-09-30,"b_pre_cpt","CC",526.449158868071,383.020197470866,143.428961397205,143.428961397205,0,3
269,2000-09-30,"b_pre_cpt","EC",272.929462517376,0,272.929462517376,219.17412562243,28.1585298297037,3
269,2000-09-30,"b_pre_cpt","XC",66.5812339693021,32.1411701487745,34.4400638205276,0,15.1733333333333,3
270,2000-11-25,"b_pre_cpt","CC",412.363150333968,376.291377398173,36.0717729357957,23.0865764394253,12.9851964963704,3
270,2000-11-25,"b_pre_cpt","EC",217.961046553441,35.6630526661026,182.297993887338,170.069388063186,12.2286058241519,3
270,2000-11-25,"b_pre_cpt","XC",54.4423801196475,0,54.4423801196475,0,0,3
271,2000-12-22,"b_pre_cpt","CC",364.122014463015,364.122014463015,0,0,0,3
271,2000-12-22,"b_pre_cpt","EC",217.39675405042,0,217.39675405042,205.168148226268,12.2286058241519,3
271,2000-12-22,"b_pre_cpt","XC",19.9198878359857,0,19.9198878359857,0,0,3
274,2001-03-24,"b_pre_cpt","CC",616.423263989669,504.000399157578,112.422864832091,28.4539330115187,83.9689318205724,3
274,2001-03-24,"b_pre_cpt","EC",104.617402764805,0,104.617402764805,62.0024962501029,28.1585298297037,3
274,2001-03-24,"b_pre_cpt","XC",0,0,0,0,0,3
275,2001-04-21,"b_pre_cpt","CC",598.949932733728,531.357392025718,67.5925407080098,0,34.5122549368483,3
275,2001-04-21,"b_pre_cpt","EC",206.894133184002,0,206.894133184002,149.769949010061,57.1241841739402,3
275,2001-04-21,"b_pre_cpt","XC",83.2604494863844,48.8203856658569,34.4400638205276,0,15.1733333333333,3
276,2001-05-26,"b_pre_cpt","CC",796.288018558078,712.094153317896,84.193865240182,23.7022464829714,60.4916187572107,3
276,2001-05-26,"b_pre_cpt","EC",195.637285421288,0,195.637285421288,175.717397585302,0,3
276,2001-05-26,"b_pre_cpt","XC",81.9112180063061,36.1966721125524,45.7145458937537,28.4539330115187,0,3
279,2001-08-25,"b_pre_cpt","CC",926.636837360219,572.890409408022,353.746427952197,215.241534062893,106.756871469883,3
279,2001-08-25,"b_pre_cpt","EC",588.592274390888,0,588.592274390888,481.235909931474,95.9002979703087,3
279,2001-08-25,"b_pre_cpt","XC",93.5296052319164,0,93.5296052319164,25.5184032148994,68.011202017017,3
280,2001-09-22,"b_pre_cpt","CC",776.870586526856,503.915062324704,272.955524202152,195.062616518477,77.8929076836747,3
280,2001-09-22,"b_pre_cpt","EC",669.403418945788,0,669.403418945788,609.461348764252,59.9420701815365,3
280,2001-09-22,"b_pre_cpt","XC",113.100312014763,0,113.100312014763,0,90.6558061551075,3
281,2001-10-13,"b_pre_cpt","CC",689.741074929315,484.739451104062,205.001623825253,155.316035555071,49.6855882701816,3
281,2001-10-13,"b_pre_cpt","EC",605.28206501529,0,605.28206501529,551.480086713829,31.0524998408975,3
281,2001-10-13,"b_pre_cpt","XC",0,0,0,0,0,3
282,2001-11-17,"b_pre_cpt","CC",662.898858615015,493.565696083893,169.333162531123,153.453996023559,15.8791665075641,3
282,2001-11-17,"b_pre_cpt","EC",606.527327763155,0,606.527327763155,588.589761912394,0,3
282,2001-11-17,"b_pre_cpt","XC",124.127325206445,0,124.127325206445,30.7311564947901,33.8167323583244,3
285,2002-02-09,"b_pre_cpt","CC",581.271437396187,506.428454955273,74.8429824409143,58.9638159333502,15.8791665075641,3
285,2002-02-09,"b_pre_cpt","EC",591.078829535736,76.0829836239446,514.995845911791,480.14852602529,14.4563766849988,3
285,2002-02-09,"b_pre_cpt","XC",220.980401358176,183.332097317282,37.6483040408941,0,0,3
286,2002-03-13,"b_pre_cpt","CC",867.836758686264,765.934466273559,101.902292412705,52.1878239368183,49.7144684758871,3
286,2002-03-13,"b_pre_cpt","EC",521.513240130878,112.780774423657,408.73246570722,389.114061840765,0,3
286,2002-03-13,"b_pre_cpt","XC",0,0,0,0,0,3
287,2002-04-16,"b_pre_cpt","CC",784.05274267017,638.890699815152,145.162042855019,58.9638159333502,86.1982269216684,3
287,2002-04-16,"b_pre_cpt","EC",629.477285742645,103.901379410602,525.575906332043,451.667892246573,48.9900656916577,3
287,2002-04-16,"b_pre_cpt","XC",0,0,0,0,0,3
288,2002-05-15,"b_pre_cpt","CC",861.534041008829,666.290589214855,195.243451793974,85.1637810005093,68.3475569051712,3
288,2002-05-15,"b_pre_cpt","EC",872.941587697916,150.145946382549,722.795641315367,633.168506966174,89.6271343491931,3
288,2002-05-15,"b_pre_cpt","XC",101.649003023892,0,101.649003023892,0,32.4339462155683,3
289,2002-06-15,"b_pre_cpt","CC",822.31354270279,558.043014630678,264.270528072112,145.870144414014,118.400383658098,3
289,2002-06-15,"b_pre_cpt","EC",858.923719083322,124.357140747867,734.566578335454,644.11300231318,73.1929631400399,3
289,2002-06-15,"b_pre_cpt","XC",104.468836849069,0,104.468836849069,0,74.1332936565061,3
290,2002-07-13,"b_pre_cpt","CC",819.308615273716,468.34413295688,350.964482316836,140.824117011192,210.140365305643,3
290,2002-07-13,"b_pre_cpt","EC",931.847191895282,65.7965191619731,866.050672733309,724.213916069315,141.836756663994,3
290,2002-07-13,"b_pre_cpt","XC",121.726911110627,0,121.726911110627,15.1733333333333,77.1858624133207,3
291,2002-09-08,"b_pre_cpt","CC",370.62737132531,289.207100445734,81.4202708795762,49.2305790577576,32.1896918218186,3
291,2002-09-08,"b_pre_cpt","EC",346.814409172314,42.9166675728155,303.897741599499,252.143443390414,51.7542982090846,3
291,2002-09-08,"b_pre_cpt","XC",33.835301968323,0,33.835301968323,0,33.835301968323,3
292,2002-10-05,"b_pre_cpt","CC",774.781688712302,520.36130753366,254.420381178642,130.968681911281,123.451699267361,3
292,2002-10-05,"b_pre_cpt","EC",939.458264069339,118.393195925075,821.065068144264,756.217270014853,64.8477981294112,3
292,2002-10-05,"b_pre_cpt","XC",105.290575160115,0,105.290575160115,0,46.8671398712085,3
293,2002-11-09,"b_pre_cpt","CC",822.332384626042,505.499630616891,316.832754009151,232.120163739112,76.55025289269,3
293,2002-11-09,"b_pre_cpt","EC",998.70442548206,157.66429529921,841.040130182849,775.592183620593,29.6065269889735,3
293,2002-11-09,"b_pre_cpt","XC",128.597094763316,0,128.597094763316,44.8786122661058,0,3
294,2002-12-07,"b_pre_cpt","CC",756.815259713399,510.038622786107,246.776636927292,199.149448000306,47.6271889269855,3
294,2002-12-07,"b_pre_cpt","EC",747.917941253067,139.216496692212,608.701444560856,601.430272034533,0,3
294,2002-12-07,"b_pre_cpt","XC",62.7786215328037,0,62.7786215328037,24.3126306639457,17.260612882235,3
295,2002-12-29,"b_pre_cpt","CC",692.570645747883,491.264512564277,201.306133183606,184.731444097518,16.574689086088,3
295,2002-12-29,"b_pre_cpt","EC",474.893588022148,57.3671503950147,417.526437627133,408.504319647979,0,3
295,2002-12-29,"b_pre_cpt","XC",36.1966721125524,36.1966721125524,0,0,0,3
296,2003-02-01,"b_pre_cpt","CC",1204.93765513473,838.93939632793,365.998258806804,271.305648896736,51.0400518684825,3
296,2003-02-01,"b_pre_cpt","EC",881.248090667382,123.362043508621,757.886047158761,704.722443691586,15.8791665075641,3
296,2003-02-01,"b_pre_cpt","XC",115.256242810619,33.501124547073,81.7551182635458,0,0,3
297,2003-03-06,"b_pre_cpt","CC",1351.10992437988,922.321726310921,428.78819806896,316.958549986024,102.807530103783,3
297,2003-03-06,"b_pre_cpt","EC",1065.40392860801,277.835146686322,787.568781921687,676.88566886598,30.3466666666667,3
297,2003-03-06,"b_pre_cpt","XC",234.004392946715,130.029310291883,103.975082654832,23.7022464829714,0,3
298,2003-03-29,"b_pre_cpt","CC",1044.60249033468,677.954728039458,366.64776229522,157.617890628525,186.564488265596,3
298,2003-03-29,"b_pre_cpt","EC",887.97703318664,74.6215628955892,813.355470291051,687.144933527646,96.4598301329688,3
298,2003-03-29,"b_pre_cpt","XC",143.078970042059,0,143.078970042059,0,0,3
299,2003-05-03,"b_pre_cpt","CC",905.587161093887,559.084580969512,346.502580124375,187.404781114499,159.097799009875,3
299,2003-05-03,"b_pre_cpt","EC",1126.19154624462,31.8487471801153,1094.34279906451,906.455107944195,104.762705478471,3
299,2003-05-03,"b_pre_cpt","XC",92.2869439637416,0,92.2869439637416,0,0,3
300,2003-05-28,"b_pre_cpt","CC",980.866316473002,594.942104989607,385.924211483395,192.601333622117,184.300759882125,3
300,2003-05-28,"b_pre_cpt","EC",935.159516858185,61.3763178199455,873.78319903824,754.16215034604,87.2632600023627,3
300,2003-05-28,"b_pre_cpt","XC",66.3787407257929,0,66.3787407257929,27.8751932728726,0,3
301,2003-06-28,"b_pre_cpt","CC",1002.56434692936,536.169647479413,466.394699449951,230.740036431547,235.654663018405,3
301,2003-06-28,"b_pre_cpt","EC",920.857501314341,30.1672696445635,890.690231669777,681.837991114028,181.785886618287,3
301,2003-06-28,"b_pre_cpt","XC",123.131986176078,0,123.131986176078,0,22.7494784605634,3
302,2003-07-28,"b_pre_cpt","CC",825.6060206359,427.221630423028,398.384390212872,183.5284573733,205.833814860417,3
302,2003-07-28,"b_pre_cpt","EC",775.741819395445,29.5998470494207,746.141972346025,576.152669521889,161.826965446786,3
302,2003-07-28,"b_pre_cpt","XC",100.838755376777,0,100.838755376777,0,22.1218069568826,3
303,2003-08-23,"b_pre_cpt","CC",895.584853254025,482.394035934223,413.190817319802,193.100946458388,211.06775288226,3
303,2003-08-23,"b_pre_cpt","EC",809.977026590055,89.5049497700611,720.472076819994,578.619066385314,131.187269966903,3
303,2003-08-23,"b_pre_cpt","XC",104.827450458896,0,104.827450458896,0,33.1108991840936,3
